dayint,Column_WV,AOT_Uncertainty,elev,aod,RelAZ,DevAll_P1km,dist_water_km,forestProp_1km,diffcwv
11214,2.489,0.0425,17.16,0.462,64.45,0.91726618705036,2.76663184165955,0,-0.182936
11214,3.035,0.0197,11.1666666666667,0.425,65.16,0.140287769784173,4.09160137176514,0.226618705035971,-0.3358
11215,1.461,0.011,60.3478260869565,0.082,127.8,0.665166516651665,20.8977642059326,0.132313231323132,0.010429
11215,1.088,0.0253,17.16,0.209,127.84,0.91726618705036,2.76663184165955,0,-0.656127
11217,1.186,0.0096,60.3478260869565,0.056,72.55,0.665166516651665,20.8977642059326,0.132313231323132,-0.0865260000000001
11217,1.25,0.0112,17.16,0.031,72.71,0.91726618705036,2.76663184165955,0,-0.217185
11217,0.991,0.0106,11.1666666666667,0.041,129.16,0.140287769784173,4.09160137176514,0.226618705035971,-0.226267
11220,2.114,0.0264,38.7083333333333,0.082,119.68,0.942394239423942,0.682812094688416,0,-0.175827
11220,1.96,0.0167,60.3478260869565,0.137,122.32,0.665166516651665,20.8977642059326,0.132313231323132,-0.0157670000000001
11220,2.018,0.0416,17.16,0.095,122.84,0.91726618705036,2.76663184165955,0,-0.345847
11220,2.065,0.0209,11.1666666666667,0.079,121.99,0.140287769784173,4.09160137176514,0.226618705035971,-0.17313
11221,1.292,0.0196,60.3478260869565,0.071,67.36,0.665166516651665,20.8977642059326,0.132313231323132,0.0403439999999999
11221,1.237,0.0334,17.16,0.055,67.42,0.91726618705036,2.76663184165955,0,-0.182888
11227,1.251,0.0191,60.3478260869565,0.137,118.98,0.665166516651665,20.8977642059326,0.132313231323132,0.0234230000000002
11227,1.389,0.019,68.3461538461538,0.023,68.32,0,72.62548828125,0.796777081468219,0.00117600000000007
